id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emojis,emoji_sentiment
7466171493832590102,2025-01-31 19:59:10,"Auch wenn fritze ne nullnummer is. Ich fand die Rede Herrlich, er hatte es der SPD, GRÜNE und Linke wirklich für Dumme erklärt. Und blickte in leere Gesichter und Köpfe 🤣",3,0,7466167314174577942,7466167314174577942,negative,['🤣'],-1.0
7476090684412887810,2025-02-27 13:30:20,Und jetzt nach der Wahl ist das alles nicht mehr wahr,2,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7474557214434099970,2025-02-23 10:20:18,unwählbar,2,0,7466167314174577942,7466167314174577942,negative,[],111.0
7466565259244241697,2025-02-01 21:26:49,"mMn beinhaltet das Gesetz keinen mega krasen Forderungen. Es wäre eher normal gewesen, dass auch SPD und Grün dafür gestimmt hätten. mMn haben die dies NUR aus Wahlkampf gründen nicht gemacht!",2,2,7466167314174577942,7466167314174577942,negative,[],-1.0
7466527398086640407,2025-02-01 19:00:30,CDU,2,1,7466167314174577942,7466167314174577942,negative,[],-1.0
7466332488256979734,2025-02-01 06:24:50,"Politikversagen auf ganzer Linie. Schämt euch. Es geht nur um Macht, nicht um die Bürger. 🤨🤨🤨😱",2,1,7466167314174577942,7466167314174577942,negative,"['🤨', '🤨', '🤨', '😱']",-1.0
7466172208815276822,2025-01-31 20:02:07,🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂,2,0,7466167314174577942,7466167314174577942,negative,"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '😂', '😂', '😂', '😂']",-1.0
7476113459618415382,2025-02-27 14:58:47,Märchenstunde der CDU,1,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7476052994291811094,2025-02-27 11:04:07,Alles Luge Nein,1,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7476048325067932438,2025-02-27 10:46:11,an alle CDU wähler. ihr solltet euch schämen eine Kriegstreiber Partei gewählt zu haben.,1,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7476027449474908950,2025-02-27 09:25:07,Und was kam diese Woche mit den Flugzeug an??,1,3,7466167314174577942,7466167314174577942,neutral,[],1.0
7476022452272792342,2025-02-27 09:05:46,alles verlogen,1,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7469530500379558678,2025-02-09 21:13:59,schau,1,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7469525246556472086,2025-02-09 20:53:20,KEIN MERZ NUR BLAH BLAH 😡😡😡,1,0,7466167314174577942,7466167314174577942,negative,"['😡', '😡', '😡']",-1.0
7467104497799070486,2025-02-03 08:20:23,💪💪💪💪💪💪 Merz,1,0,7466167314174577942,7466167314174577942,positive,"['💪', '💪', '💪', '💪', '💪', '💪']",-1.0
7466175782907249430,2025-01-31 20:15:54,Mit Wortbrüchigen kann man keine ernsthafte Politik betreiben! Merz und Co sind ungeeignet für die Regierung,1,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7466173022044373782,2025-01-31 20:05:11,"Dieses Gesetz ist totaler Schwachsinn!
Der Rechsruck bis in die rechte nationalsozialistische Ideologi ist das Problem, das wird man aber bei der CDU nie bereifen.",1,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7478199722000384790,2025-03-05 05:54:43,Lügen ohne Scham... Merz!,0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7476202637269664534,2025-02-27 20:44:45,🤡🤡🤡,0,0,7466167314174577942,7466167314174577942,negative,"['🤡', '🤡', '🤡']",-1.0
7476153114484146966,2025-02-27 17:32:31,Jetzt MUSS er Betteln WER mit der CDU ARBEITEN MÖCHTE 😅😂🤣😂😅 der Bleckrock man der Deutschland verkaufen und VERRATEN HATT,0,0,7466167314174577942,7466167314174577942,neutral,"['😅', '😂', '🤣', '😂', '😅']",111.0
7476138858061824791,2025-02-27 16:37:12,Merz ist ein Kriegstreiber und idiot,0,0,7466167314174577942,7466167314174577942,neutral,[],111.0
7476107687249298198,2025-02-27 14:36:19,Der hört sich gerne reden. Das ist aber auch alles. Das reicht jedoch nicht im Ansatz für Politik in unserem Land. weg damit sofort.,0,0,7466167314174577942,7466167314174577942,neutral,[],111.0
7476094009997263638,2025-02-27 13:43:18,Komisch es kommen immer mehr rein 🙈😡was lügen sie rum.🤮 weg mit dem Lügner,0,0,7466167314174577942,7466167314174577942,negative,"['🙈', '😡', '🤮']",111.0
7476090594520318742,2025-02-27 13:30:02,Bitte halten Sie ihre Versprechen 😭wir wollen Frieden wir wollen keine Taurus liefern bitte Hr. Merz denkt an unseren Deutschland,0,0,7466167314174577942,7466167314174577942,neutral,['😭'],111.0
7476090341138350870,2025-02-27 13:29:02,Wer ist das👍😂😂😂😂lügen über lügen,0,0,7466167314174577942,7466167314174577942,negative,"['👍', '😂', '😂', '😂', '😂']",-1.0
7476088599580295958,2025-02-27 13:22:25,Diese Brandmauer kostet wieder Menschenleben!!!😱,0,0,7466167314174577942,7466167314174577942,neutral,['😱'],111.0
7476087527571063575,2025-02-27 13:18:10,Was für Deutschland man werd bestraft wenn du deine Flagge auf hänst was ist das für ein Land geworden,0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7476086262417097494,2025-02-27 13:13:15,😡😡😡😡😡😡😡😡😡,0,0,7466167314174577942,7466167314174577942,negative,"['😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡']",111.0
7476069151191843606,2025-02-27 12:06:50,🍀👍,0,0,7466167314174577942,7466167314174577942,negative,"['🍀', '👍']",111.0
7476068905531081494,2025-02-27 12:05:52,Bla bla,0,0,7466167314174577942,7466167314174577942,negative,[],111.0
7476047401133884182,2025-02-27 10:42:33,Die regierung hat ein schönes großes hausda können doch ein paar neuankömmlinge untergebracht werden warum in continer denn das ist nicht rechtens diese menschen zusammenzufähren Meine meinung,0,0,7466167314174577942,7466167314174577942,positive,[],-1.0
7476037902796047126,2025-02-27 10:05:36,"mir wird übel,wenn ich den reden höre.nur lügen",0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7476032678393004822,2025-02-27 09:45:27,"Das hat der Herr Merz doch schon wieder vergessen. Ich verstehe nicht, er ist doch noch kein Kanzler oder habe ich da etwas verpasst??",0,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7476013523446940438,2025-02-27 08:31:08,😡😡😡😂😂😂😂😂😂😂,0,0,7466167314174577942,7466167314174577942,negative,"['😡', '😡', '😡', '😂', '😂', '😂', '😂', '😂', '😂', '😂']",-1.0
7476002402559722262,2025-02-27 07:47:52,der neue Totengräber von Deutschland,0,2,7466167314174577942,7466167314174577942,neutral,[],-1.0
7475982344223752982,2025-02-27 06:30:08,begrenzt werden muss😂😂soll er sie alle bei sich wohnen lassen,0,2,7466167314174577942,7466167314174577942,neutral,"['😂', '😂']",-1.0
7474823388126429974,2025-02-24 03:37:12,😭😭😭😭😭😭😭,0,0,7466167314174577942,7466167314174577942,negative,"['😭', '😭', '😭', '😭', '😭', '😭', '😭']",-1.0
7474373276492546838,2025-02-22 22:26:11,So ein schmarrotzer 🤮🤮nichts wird er machen nach der Wahl hat er nicht gesagt 🙉🙉🙈🙈,0,1,7466167314174577942,7466167314174577942,neutral,"['🤮', '🤮', '🙉', '🙉', '🙈', '🙈']",111.0
7473110945192297238,2025-02-19 12:47:46,Lassen Sie es Herr Merz mit etwas wichtig erscheinen zu wollen was Ihre Partei herauf beschworen hat. Erinnert mich an Hameln und dessen Führungsfigur,0,0,7466167314174577942,7466167314174577942,neutral,[],111.0
7473052381090972438,2025-02-19 09:01:05,Niemals Merz und Schodz und Habeck 👎 👎 👎 👎 👎,0,0,7466167314174577942,7466167314174577942,negative,"['👎', '👎', '👎', '👎', '👎']",111.0
7473034945318601494,2025-02-19 07:53:23,😂😂😂😂😂😂,0,0,7466167314174577942,7466167314174577942,negative,"['😂', '😂', '😂', '😂', '😂', '😂']",111.0
7472137051495596802,2025-02-16 21:48:46,😂😂😂😂😂😂😂😂😂,0,0,7466167314174577942,7466167314174577942,negative,"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']",-1.0
7469525933134086934,2025-02-09 20:56:01,"Bitte nehmt diesen Mann aus der Politik raus, sperrt ihn ein. Dieser Mann fordert den Krieg. Er will Taurus in die Ukraine liefern und wenn er das macht, haben wir Krieg mit Russland.🙈🙈",0,1,7466167314174577942,7466167314174577942,negative,"['🙈', '🙈']",-1.0
7469356630502589206,2025-02-09 09:59:23,😂😂😂😂😂😂Kabine.Merz.walen.,0,0,7466167314174577942,7466167314174577942,negative,"['😂', '😂', '😂', '😂', '😂', '😂']",-1.0
7469193753879282455,2025-02-08 23:27:22,Ihr Parteien habt eine an der Waffel,0,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7469128217879675670,2025-02-08 19:12:54,Lügner,0,0,7466167314174577942,7466167314174577942,negative,[],111.0
7469123958149022486,2025-02-08 18:56:29,😂😂😂😂😂😂😂,0,0,7466167314174577942,7466167314174577942,negative,"['😂', '😂', '😂', '😂', '😂', '😂', '😂']",0.0
7469121385479684886,2025-02-08 18:46:14,Nein 👎,0,0,7466167314174577942,7466167314174577942,negative,['👎'],111.0
7469106777599050518,2025-02-08 17:49:26,der ist doch ein Versager,0,0,7466167314174577942,7466167314174577942,neutral,[],0.0
7469070766833517334,2025-02-08 15:30:07,Die Fahne im Wind. CDU und die Grünen sind nicht wählbar. Uns wird es mit denen schlechter ergehen wie noch nie zuvor,0,0,7466167314174577942,7466167314174577942,negative,[],111.0
7468939133597942530,2025-02-08 07:00:07,😂😂😂,0,0,7466167314174577942,7466167314174577942,negative,"['😂', '😂', '😂']",-1.0
7468749411591275286,2025-02-07 18:42:55,CDU und Grüne sind nicht wählbar,0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7468560681572483862,2025-02-07 06:31:34,Weiß nicht was das mit den Altparteien denn eigentlich noch bringen soll??? 🙄🙄,0,0,7466167314174577942,7466167314174577942,neutral,"['🙄', '🙄']",-1.0
7468520277083013910,2025-02-07 04:00:22,Lügner,0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7468250793175778070,2025-02-06 10:28:23,💯🖤👍💯🖤👍💯🖤💯🖤👍💯🖤👍💯🖤👍💯🖤💯🖤👍💯🖤👍💯🖤👍💯🖤💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯🖤👍💯,0,0,7466167314174577942,7466167314174577942,negative,"['💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯', '🖤', '👍', '💯']",-1.0
7467368987044528918,2025-02-04 01:30:00,"Die gefährlichste Partei Deutschlands, dass sage nicht ich sondern der Verfassungsschutz Präsident Ad.",0,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7467274004288537367,2025-02-03 19:17:30,CDU gibt nur Krieg,0,0,7466167314174577942,7466167314174577942,negative,[],1.0
7467106132990362400,2025-02-03 08:25:57,verlogener Merz! Dem glaub ich nichts mehr,0,0,7466167314174577942,7466167314174577942,negative,[],1.0
7467076476069905174,2025-02-03 06:32:01,Merz der Würdelose!,0,0,7466167314174577942,7466167314174577942,negative,[],1.0
7466726093312312086,2025-02-02 07:51:37,Du bist es nicht würdig Kanzler zu werden.,0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7466707524650205974,2025-02-02 06:40:17,der Heuchler siehe Mannheim und Magdeburg haben sie was getan unsere Bürger sind gestorben alles vergessen schämt euch,0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7466622133494612758,2025-02-02 01:08:58,"Zu glauben man könnte mit Unaufrichtigkeit und ohne moralischen Kompass im Sinne des Trumpismus Politik der 90 er Jahre realisieren, hat die Zeichen der Zeit nicht erkannt! Deswegen ❤️💚",0,0,7466167314174577942,7466167314174577942,neutral,"['❤️', '💚']",-1.0
7466621815579427606,2025-02-02 01:08:12,Weder die SPD noch die Grünen waren gegen eine Begrenzung und haben auch daran gearbeitet. Sie sind gegen ihr wahltaktisches Vorgehen am Tag des Gedenkens 80 Jahre Befreiung Ausschwitz und Euthanasie,0,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7466621283678094102,2025-02-02 01:05:43,"Frau Dr Merkel: ""Achtet auf die Sprache, sie ist die Vorstufe des Handelns."" Sie hatte Recht, was Herrn Merz betrifft. Im Vordergrund steht nicht die Sache, sondern seine Eitelkeit & Populismus!",0,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7466620891738342166,2025-02-02 01:05:02,"Was mich entsetzt. Wie kann man gleichzeitig am Tag des Gedenkens zu 80 Jahre Befreiung Ausschwitz einen solchen Antrag einreichen, der auf Populismus, Emotionen und nicht auf Verstand setzten",0,11,7466167314174577942,7466167314174577942,neutral,[],-1.0
7466620882317787926,2025-02-02 01:04:53,"Herr Merz- Die Geister, die ich rief, werd ich nicht mehr los. Ein selbstverliebter Narzisst, der die Zeichen der Zeit nicht erkannt hat und gegen Kritik immun",0,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7466477615726101270,2025-02-01 15:47:02,"Wer ihnen noch was glaubt, ist selber Schuld",0,0,7466167314174577942,7466167314174577942,positive,[],1.0
7466470817586823958,2025-02-01 15:21:07,CDU Partei der Lügner,0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7466366266622886678,2025-02-01 08:35:12,Wann Rücktritt von Wortbruch-Merz?,0,0,7466167314174577942,7466167314174577942,neutral,[],-1.0
7466172962204828438,2025-01-31 20:05:05,Der hatt Keine Eier !!😡😡😡😡😡😡😡😡😡😡,0,2,7466167314174577942,7466167314174577942,negative,"['😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡']",-1.0
7466172268454019862,2025-01-31 20:02:19,Ein Merz der von seinem eigenen CDU Abgeordneten nicht die Stimme bekommt ist nicht Wählbar. Das ware eine Farce sondergleichen. Einfach nur ein Witz !!!!,0,0,7466167314174577942,7466167314174577942,negative,[],-1.0
7466171647318426390,2025-01-31 19:59:36,🚮,0,0,7466167314174577942,7466167314174577942,negative,['🚮'],-1.0
7466171171782017814,2025-01-31 19:58:04,😂😂😂,0,1,7466167314174577942,7466167314174577942,negative,"['😂', '😂', '😂']",-1.0
7476118956999803670,2025-02-27 15:20:03,Nazi 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,0,0,7466167314174577942,7466167314174577942,negative,"['😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡', '😡']",-1.0
7473902412606292758,2025-02-21 15:59:21,"Seit wann setzt sich die CDU eigentlich für Frauen ein? Ach ja, stimmt. Ist ja Wahlkampf",1,0,7473891203856010518,7473891203856010518,negative,[],-1.0
