id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean
7471253047503490326,irene.mihalic,Grüne,Kanzlerkandidat trifft ungezwungen lockere Wahlschweizerin.  @Robert Habeck  #roberthabeck #teamhackeck #btw25 #grüne #bundestag #bundeastagswahl #klartext #zdf #wahlkampf #aliceweidel #noafd Quelle: ZDF,"bitte schön, so so, jetzt treffen sie sich mal. haben sie sich eigentlich schon schon öfter mal getroffen? genau genannt nur im Bundestag, wenn wir übereinander geredet haben. ja, das heißt, sie gehen sich sonst Aus dem Weg. oder wie hat man sich das vorzustellen? ja eigentlich gar nicht so. man begegnet sich und äh, geht einander vorbei. ja schon eher so.
","Thema: Wahlkampf

Wahlkampf

",[]
7470861315205008662,irene.mihalic,Grüne,"Friedrich Merz zeichnet ein sehr holzschnittartiges Bild von Deutschland. Er sieht sich als Vertreter der Interessen der Mehrheit. Wenn man sich aber anschaut, welche Themen die Menschen in Deutschland als wichtig empfinden und wie sie dazu stehen, entlarvt sich dieses Selbstverständnis als Illusion. Unsere Fraktionsvorsitzende Katharina Dröge hat das in ihrer Rede eingeordnet und Dinge zur Sprache gebracht, die viele Menschen sehr beschäftigen, aber auf der Agenda von Friedrich Merz offenbar keinen Platz haben. Deshalb am 23. Februar: GRÜN WÄHLEN! #bundestag #grüne #bundestagswahl #btw26 #teamhabeck #paragraf218 #selbstbestimmung ","wenn man über Deutschland redet, dann lasst uns doch zuhören, was die Menschen uns sagen. und sie, Herr März, sie haben eben in ihrer rede einen erstaunlichen Satz gesagt. sie haben gesagt, wir hätten versucht, unsere linke Politik gegen eine erkennbare Mehrheit der Bevölkerung durchzusetzen und damit wollten sie Schluss machen. dann lassen sie uns doch mal anschauen Werte Kollegen von Union und FDP, was sich eine Mehrheit der Menschen in diesem Land so wünscht. eine Mehrheit der Menschen in diesem Land wünscht sich mehr Selbstbestimmung von Frauen. eine Mehrheit der Menschen in diesem Land wünscht sich, dass der deutsche Bundestag diese Woche die Chance gehabt hätte, abzustimmen, über die Frage, OB man Frauen im Jahre 2.025 zutraut, selbstbestimmt über das Thema schwangerschaftabbrüche zu entscheiden. eine Mehrheit der Menschen in diesem Land wünscht sich auch, dass wir etwas für bezahlbare mieten tun. 60 bis 70 Prozent der Menschen in diesem Land sprechen sich für eine staatliche Regulierung von mieten Aus. eine Mehrheit der Menschen in diesem Land wünscht sich einen Mindestlohn von 15 Euro, 60 Prozent der Deutschen sind dafür. 86 Prozent der deutschen in diesem Land sind für eine sichere Finanzierung des deutschlandtickets, wogegen die CSU sich in dieser Woche gerade gestellt hat. und eine gigantische Mehrheit der Menschen in diesem Land wünscht sich, dass wir etwas gegen Kinderarmut tun.
","Thema: Wahlkampf

Wahlkampf

",[]
7472038260928269590,janni_gesenhues,Grüne,"Jetzt wird’s ernst: In einer Woche ist Bundestagswahl! Da heißt es noch mal alle Kräfte mobilisieren, raus auf die Straße – oder sogar rein ins Wohnzimmer? 🫣 🚪 Ich war in Emsdetten unterwegs und habe an sehr vielen Haustüren geklingelt. 💚 Immer wieder kommen dabei wunderbare Gespräche zustande. Manchmal kontrovers, manchmal herzlich, alles ist mit dabei.  😊 Ich freue mich über diesen persönlichen Austausch und hoffe, dass ich vielleicht doch den einen oder die andere überzeugen konnte, am 23. Februar zur Wahl zu gehen.  💪 Denn es geht um unsere Zukunft!",,Wahlkampf,[]
7454883539599822102,juergenkretz,Grüne,"2024 - was für ein Jahr! Es ist so viel passiert, kaum zu glauben, dass das nur 12 Monate waren! Meinen Jahresrückblick in Bildern findet ihr hier: #2024 #2025 #jahresrückblick #newyear #neujahr ",,Wahlkampf.,[]
7471958290474339606,juergenkretz,Grüne,"Ein sehr bereicherndes Küchentischgespräch bei einer Familie im Wahlkreis! 😊 Es ging um wichtige Themen wie bedarfsgerechte Verkehrspolitik und die Entscheidungsfähigkeit von Kommunen. Danke für den wertvollen Austausch - ich freue mich auf weitere Gespräche, am Küchentisch oder an Wahlkampfständen!💬🗓️ Eine Übersicht meiner Termine gibt es auf meiner Webseite und auf Instagram. #küchentisch #gespräch #wiesloch","Deutschland Ticket langfristig 49 Euro wieder kostet. hätte gern, dass die kommone bestimmen kann. Tempo 30 wo kommen Zebra Streifen hin? ja genau also.
",Wahlkampf.,[]
7473563916577148182,juergenkretz,Grüne,"Wer @Robert Habeck will, muss am 23.02. beide Stimmen Grün wählen!  #teamhabeck","wer habeck will, muss grün wählen und deswegen am dreiundzwanzigsten zweiten beide stimmen grün.
","Wahlkampf.

Wahlkampf

(Note",[]
7473167643806108950,kai.gehring,Grüne,"Robert #Habeck und ich kennen uns seit vielen Jahren: Ob bei Sitzungen in Berlin, gemeinsamen Wahlkämpfen in Essen oder Besuchen von Forschungs-Einrichtungen, wo Zukunft geschrieben wird.  Was ich in dieser Zeit an ihm zu schätzen gelernt habe, was er als Minister und Vizekanzler geleistet hat und warum er daher genau die richtige Wahl fürs Kanzleramt ist, sehr ihr hier im Video!  Deshalb: Am Sonntag beide Stimmen Grün! Musik: John Yasut / Pixabay ___ #TeamRobert #TeamHabeck #Kanzlerera #Erneuerbare #BMWK #Bildungswende #Bildungspolitik #HabeckHQ #RobertHQ #grünwirkt ","diesen Sonntag entscheiden die Wählerinnen und Wähler, wer künftig hier im Kanzleramt die Geschicke der Bundesregierung leitet. und ich kann euch Kanzlerkandidat Robert Habeck in den kalten Jahreszeiten nur wärmstens empfehlen. denn Robert als Vizekanzler Wirtschaftsminister und klimaschutzminister hat uns in den letzten gut 3 Jahren durch viele Krisen prima durchmanövriert. in Deutschland sind nach dem russischen Angriffskrieg auf die Ukraine nicht die Lichter ausgegangen, obwohl wir vom billigen Putin Gas massiv abhängig waren. allein das war schon eine große Leistung, weil Robert gleichzeitig den boom der erneuerbaren Energien ausgelöst hat und über 60 Prozent der Stromversorgung wird Aus erneuerbaren gespeist. Robert hat die notwendige regierungserfahrung, die man in diesen Zeiten so dringend braucht. er ist sympathisch, empathisch und er ist fachkompetent. er will investieren in Zukunft. das ist so wahnsinnig wichtig, um Deutschland eben nicht zum industrimuseum zu machen, sondern in Zukunftstechnologien zu investieren. als Vorsitzender des Ausschusses für Bildung Forschung und Technik folgenabschätzung hab ich Robert immer erlebt als jemand, der auf Wissenschaft hört und der für bessere Bildungschancen brennt. es werden absehbar 100.000 Lehrkräfte fehlen. sehr geehrte Damen und Herren, das ist die zukunftsaufgabe. hier wird Gerechtigkeit organisiert und sie schweigen dazu, sie reden nicht darüber. wir brauchen jemanden, der die Geschicke des Landes auf der Basis von wissenschaftlichen Fortschritt und neuen Erkenntnissen und zukunftsideen steuert. unser Wirtschaftsstandort hat im internationalen Wettbewerb Zukunft, wenn wir klimagerechter und digitaler werden. dafür hat Robert in den letzten Jahren geackert und hat mit Bündnis 90 Die Grünen in den nächsten Jahren. noch ne ganze Menge vor. deshalb an diesem Sonntag beide Stimmen grün. denn beide Stimmen grün sind zukunftsstimmen.
","Thema: Wahlkampf

Wahlkampf

",[]
7471264084948684054,kai.gehring,Grüne,"Für mich als schwulen Mann war der #Valentinstag lange Zeit eine Erinnerung daran, nicht dazuzugehören. ❤️‍🩹 Dabei sollte es keine Rolle spielen, wen oder wie wir lieben. Seit 20 Jahren kämpfe ich hier im #Bundestag dafür, dass queere Liebe als ebenso wertvoller und selbstverständlicher Teil unserer Gesellschaft anerkannt wird wie jede andere. Dieser jahrelange Einsatz hat sich ausgezahlt. Ich bin dankbar und stolz, in den vergangenen drei Jahren so viele Fortschritte mit ermöglicht zu haben. Das vielleicht sichtbarste Symbol dieses Fortschritts war die PRIDE-Flagge auf dem Bundestag vor zweieinhalb Jahren. Ob das in diesem Jahr wieder so sein wird, ist ungewiss - gerade jetzt, vor der Bundestagswahl, in einer Zeit, in der rechtspopulistische und rechtsextreme Parteien erstarken. Lassen wir uns das, was wir aufgebaut haben, nicht nehmen. Lassen wir uns nicht zurückdrängen, sondern weiter darauf aufbauen - für eine Gesellschaft, in der alle Menschen gleichberechtigt, frei, sicher und selbstbestimmt leben können! Fotos Bundestag: © Deutscher Bundestag / Marc-Steffen Unger Musik: Roman from Pixabay ____ #Loveislove #Lovewins #queerlove #PRIDE #LGBTIQ #LGBT #Queerpolitik #Selbstbestimmung #Vielfalt #Selbstbestimmungsgesetz #Instagay #ComingOut #CSD #Diversity #Diversität #PRIDEFlag","erleiden wir Rückschritte oder queren Fortschritt? für mich als schwuler Mann war der Valentinstag doch Lange mit seinem heterosexuellen Kitsch 1 Symbol dafür nicht so richtig dazu zu gehören. dabei sollte es doch völlig egal sein, Wen oder wie man liebt. seit Ende der neunziger Jahre und seit 20 Jahren hier im Bundestag hab ich mich dafür eingesetzt, dass queere liebe genauso selbstverständlich dazu gehört wie jede andere auch. Liebe ist Liebe und kein Verbrechen. als ich vor 23 Jahren Mein Coming out hatte, hab ich unheimlich viele positive Erfahrung gesammelt. aber es waren so recht extrem gesinnte Leute, wie sie Mir das Leben damals auch durchaus schwer gemacht haben. der Lange Kampf hat sich gelohnt und ausgezahlt. wir haben zum Beispiel das Blutspendeverbot für Quere Menschen endlich abgeschafft. wir haben das selbstbestimmungsgesetz eingeführt. Dank des querbeauftragten der Bundesregierung haben wir einen aktionsplan queres Leben gestartet. am Holocaust Gedenktag haben wir hier hinten im Deutschen Bundestag endlich den queren opfern des Nationalsozialismus gedacht und Hasskriminalität gegenüber LGBT IQ wird endlich massiver geahndet. das verlange überfällig. das sichtbarste Symbol dieses Fortschritts war das hissen der Pride Regenbogenflagge hier auf dem Bundestag vor 1/2 Jahren. OB die Regenbogenflagge in diesem Sommer hier wieder gehisst wird, ist offen. das hängt vom Ergebnis der Bundestagswahl AB. deshalb wir müssen weiter dafür kämpfen, dass alle Menschen gleich an rechten sind, frei und selbstbestimmt leben können. LGBTQ Rechte sind Menschenrechte.
",Wahlkampf: Bundestagswahl 2021,[]
7468747395434614038,karl.baer.mdb,Grüne,"Mein aktueller #Steuerbescheid ist jetzt auch für alle einsehbar, genau die Verwendung meiner Abgeordnetenpauschale und meine Treffen mit #Lobby -Vertreter*innen. Denn Klarheit und #Transparenz schaffen #Vertrauen! 🔗 Alle Infos hier: www.karl-baer.eu/transparenz #Politik #Bundestag ",,Wahlkampf.,[]
7459681655423307030,karo.otte,Grüne,Samstag in Göttingen 💅,"so krank! Outfit Check ja Mein Outfit fresh red mal nicht wenn dein Outfit weg ist. ja Mein Outfit sexy zeig Mir einen geileren Swag. Outfit Check ja Mein Outfit fresh red mal nicht wenn dein Outfit wack ist. ja Mein Outfit sexy zeig Mir einen geileren Swag.
",Wahlkampf.,[]
7460956858854001942,kassem.tahersaleh,Grüne,"Neues Format: Brückenbauer – Orte, die verbinden  Brücken sind Orte, an denen Wir zusammenfinden. Das können Orte sein wie Skateanlagen, Cafés, Stadtteilzentren, Fußballplätze und vieles mehr. In meiner Reihe „Brückenbauer – Orte, die verbinden“ nehme ich euch in meinem Wahlkampf mit durch diese Orte: Sie bringen Menschen zusammen und verbinden. Lasst uns gemeinsam diese Orte in Dresden entdecken. Lasst uns Brücken bauen und am 23. Februar ein Zeichen setzen. Beide Stimmen Grün!  #BrückenbauerDresden ",,Wahlkampf.,[]
7459748101876845826,kassem.tahersaleh,Grüne,#fitti #dresden #forzadynamo #fyi #auszeit ,,Wahlkampf.,[]
7465399321286987030,kassem.tahersaleh,Grüne,"Vor dem Reichstag leuchtet der Schriftzug „We Remember“. Er mahnt uns, wehrhaft zu sein. Keine Mehrheit für SchwarzBraun nach der Wahl.",,Wahlkampf.,[]
7462404589116034326,kassem.tahersaleh,Grüne,"Die Technische Universität Dresden: Ein Ort, der Brücken baut 💚 Vergesst trotz Prüfungsphase nicht die Bundestagswahl 😉 Viel Erfolg allen, die bald Prüfungen haben 🙏🏽 #BrückenbauerDresden ",,Wahlkampf,[]
7473094131112299798,kassem.tahersaleh,Grüne,#dresden #fyi #döner #dönerpreisbremse #sächsichezeitung #Danke 🙏🏽,,Wahlkampf.,[]
7473021959236848918,kassem.tahersaleh,Grüne,"Said Nesar, Hamza, Ferhat, Sedat, Fatih, Gökhan, Vili-Viorel, Mercedes und Kaloyan - sie alle hätten auch Freunde von uns sein können. #saytheirnames #weremember #hanau ",,Wahlkampf.,[]
7472820930037812502,kassem.tahersaleh,Grüne,Bundestagsabgeordneter fusioniert zu Dönermann 🦸🏽‍♂️,,Wahlkampf.,[]
7470252269875924247,kassem.tahersaleh,Grüne,"Für die Menschen, bei den Menschen: Im Wahlkampf sind viele Menschen, vor allem Ehrenamtliche, unterwegs und sprechen mit den Bürgerinnen und Bürgern über ihre politischen Anliegen.  🪑Die Küchentisch-Gespräche sind dabei ein Format von vielen neben Haustürwahlkampf, Ständen oder unserem Bemmen-Format von @gruenesachsen 💚 Aber an wenigen Orten kommt man so gut ins Gespräch, wie am Küchentisch: Hier kommen wir mit der Familie zusammen und mit Freunden, wir tauschen uns aus und lernen von den Menschen. Und immer wieder merke ich dabei, warum ich Politik mache: Um etwas zurück zu geben. Damit unsere Infrastruktur funktioniert, wir das Klima schützen und unsere Mieten bezahlbar sind. Dafür bitte ich euch am 23.2. um eure Stimmen für mich und Bündnisgrün 🌻",,"Wahlkampf.

Wahlkampf

(Note",[]
7474130873126833430,kassem.tahersaleh,Grüne,"Die strengsten Fragen stellen Schülerinnen & Schüler. Mir helfen sie, zurück an den Kern meiner Arbeit zu denken und den Kompass zu richten. Ich will mich dafür einsetzen, dass viele junge Menschen aus Sachsen in den Bundestag können, damit sie spüren: Auch ich haben eine Stimme, die gehört wird. Vielen Dank für den Austausch  🙏 #sachsen #schule ","also ich bin Jule, ich bin 15 Jahre alt und ich schwimme gerne. ich bin Anna, ich bin 15 und ich Turner. ich bin Lina, ich bin 15 und ich geh schwimmen. aufgewachsen bin ich im Plan im vogeland. wie organisierst du dein Leben? also zwischen Dresden und Berlin ähm und zwar hab ich dir gesagt es gibt die sitzungswochen da muss ich in Berlin sein und es gibt die wahlkreiswochen da bin ich äh in Sachsen unterwegs. Mein Hauptwohnsitz is in Sachsen. ich lebe auch äh hauptsächlich in Dresden.
",Wahlkampf.,[]
7473767723932060951,kassem.tahersaleh,Grüne,"Das Theater in Plauen ist ein Ort, den ich noch durch meine eigene Schulzeit kenne. 🎭 Zur Zeit haben Kids aus dem Vogtland ein Ferienprojekt im Theater: Dort durfte ich mit den Kindern über meine Rolle als Politiker sprechen und darüber, was Macht wirklich bedeutet. 💭 Macht prägt Entscheidungen. Besonders spannend war es, mit den jungen Menschen zu reflektieren, wie Macht unsere Gesellschaft beeinflusst. Was macht Macht wirklich aus? Fühlt man sich dadurch stärker oder verändert sie einen?  🙏🏽 Am Sonntag haben wir alle die Macht und können wählen, wer unser Land in den nächsten vier Jahren anführt. Diese Macht für uns alle ist ein hohes Gut. Nutzt eure Stimme bei den Bundestagswahlen am Sonntag. 💚",,Wahlkampf,[]
7454999446565195030,katharina_beck,Grüne,Bereit für #2025  #fy #recap2024 ,"And with that, the 2,024 season comes to an end.",Thema: Wahlkampf.,[]
7464640552512933142,katharina_beck,Grüne,Mir wurden da von Gen Z so zwei Fähnchen in die Hand gedrückt und #fragen gestellt… 😉 #grüne #RobertHabeck #bundestag ,,"Thema: Wahlkampf

Wahlkampf

",[]
7468702791784041750,katharina_beck,Grüne,Politisches Speeddating 👀 #fyp ,,Thema: Wahlkampf,[]
7471044153862868246,katharina_beck,Grüne,"Danke liebe @Franziska Brantner für deine Worte & Unterstützung! 💚  Am 23. Februar geht es um viel.  Für eine starke, zukunftsfähige Wirtschaft und ein bezahlbares Leben - Erststimme Beck im Wahlkreis 021 #Hamburg-Nord/#Alstertal/#Walddörfer, Zweistimme Grün.",,"Wahlkampf.

Wahlkampf

(Note",[]
7473848345807637782,katharina_beck,Grüne,"Schenk mir bitte eine Minute deiner Aufmerksamkeit - bei dieser #Bundestagswahl geht es um sehr viel. Es kommt beim neuen Wahlrecht auf die Zweitstimme an. Aber bei mir im Wahlkreis auch auf die Erststimme. Denn bei mir im Wahlkreis in Hamburg-Nord, Alstertal und den Walddörfern gibt es ein enges Kopf-an-Kopf-Rennen um das Direktmandat zwischen Christoph Ploß von der CDU und mir von den Grünen. Es kommt auf jede Stimme an.  Für eine starke, zukunftsfähige Wirtschaft und ein bezahlbares Leben - Erststimme Beck im Wahlkreis 021 #Hamburg-Nord/#Alstertal/#Walddörfer, Zweitstimme Grün. Danke für Euer Vertrauen!","moin, schenk Mir bitte eine Minute deiner Zeit, es ist echt wichtig und liebe Hamburgerinnen im Hamburger Norden als Datei und den walddörfer in meinem Wahlkreis mit dem neuen Wahlrecht kommt es auf jede Zweitstimme für Die Grünen an. aber in meinem Wahlkreis kommt es auch wirklich auf jede Erststimme an. denn wir haben 1 enges Kopf an Kopf Rennen zwischen Christoph Plus von der CDU und Mir von den Grünen und ich bitte sie sehr um ihr vertrauen. ich bin Aus der Wirtschaft, ich Mach starke Wirtschafts und Finanzpolitik, Entlastung für Familien, setz mich für ne gerechte Steuerpolitik. 1. hab auch Gelder in unseren Wahlkreis geholt, bin hier wirklich verwurzelt. ich würd mich sehr freuen wenn ich sie direkt und mit ihrem vertrauen in berlin vertreten darf. daher am dreiundzwanzigsten zweiten mit der zweitstimme grün, aber mit der erststimme auf jeden fall auch bitte weg.
","Wahlkampf

Wahlkampf

(Note:",[]
7470241225451326753,lamyakaddor,Grüne,"Dass wir uns auf einen harten und intensiven Wahlkampf einstellen müssen, war uns allen klar. Aber dass dieser #Wahlkampf mittlerweile nur noch über härtere Abschiebepraktiken, Migrationsbegrenzung und Mehrheiten mit der #AfD geführt wird, ist traurig wird der Wichtigkeit dieser Wahl nicht gerecht. Zukunftsthemen wie Bildung, Klimaschutz oder die Rolle Deutschlands und Europas in dieser veränderten Weltlage spielen kaum eine Rolle. Heute war der letzte Sitzungstag in der 20. #Wahlperiode des Deutschen Bundestags. Bei der Generaldebatte trafen alle Spitzenkandidat*innen der politischen Parteien im Plenum aufeinander. Klar für mich ist, dass es nur einen Kanzlerkandidaten gibt, der unsere #Zukunft anpacken kann – und zwar nicht mit Angstmacherei, Spaltung oder Zaudern. #Robert #Habeck und wir, Bündnis 90/ Die #Grünen wollen unsere Zukunft in die Hand nehmen und gestalten – mit Zuversicht und Verantwortung. Es sind noch 10 Tage bis zur #Bundestagswahl. Wir geben jetzt nochmal alles für ein starkes grünes Ergebnis am 23. Februar in #Duisburg, in #NRW und bundesweit. Ich bin auf dem Weg zurück nach Duisburg und freue mich darauf mit meinem Kreisverband rauszugehen und für eine bessere Zukunft zu kämpfen.","dass wir uns auf einen harten Wahlkampf einstellen müssen, ist glaub ich klar, der Ton ist deutlich rauer geworden. aber dass wir uns nur noch über migrationsdebatten unterhalten, über abschiebepraktiken, OB es irgendwelche Defizite gibt, OB wir neue Gesetze brauchen, zum Thema immigration und Sicherheit, das ist ermüdend. und Aus meiner Sicht, na ja, geht es an der Realität der Menschen völlig vorbei. heute hatten wir die letzte öffentliche Sitzung des deutschen Bundestages in der 20.. Legislaturperiode, die sogenannte Aussprache beziehungsweise politische Debatte. für mich ist natürlich klar, welchen Kanzlerkandidaten, welche Partei ich wählen werde. es ist natürlich grün und es ist natürlich Robert Habeck, der heute mit seiner rede vor Allen Dingen den Blick nach vorne in die Zukunft gerichtet hat. und da sind vor Allen Dingen die Bereiche Klimakrise oder Überwindung der Klimakrise Bildung und soziale Gerechtigkeit genannt worden. es sind genau die Themen, die mich persönlich jedenfalls auch am allermeisten ansprechen. denn in der Tat muss es darum gehen, um unsere Zukunft zu sichern, in Gerechtigkeit und auch in Frieden. und es geht nur, wenn aber auch der Klimaschutz berücksichtigt wird. denn äh, wir können nicht in Frieden miteinander Leben, schweigend unseren Kindern eine sichere Zukunft bieten, wenn wir nicht auch die Klimakrise angehen. denn sie bildet letztlich den Rahmen und die Grundlage für unser zusammenleben. ohne äh, die Bekämpfung der Klimakrise und vor Allen Dingen Ziele, die wir uns gesteckt haben, um diese Klimakrise noch nicht noch weiter zu befachen oder zu entfachen äh, wird es. uns nicht gelingen, hier Debatten zu führen, geschweige denn in einem Land zusammenzuleben, in das äh, in Gleichheit Sicherheit und Freiheit. in diesem Sinne, bitte geht wählen am 23.. ist 1 ganz wichtiger und dringender Aufruf, nicht zuletzt und unbedingt Die Grünen und in dem Fall Robert Habig. schaut euch die reden an, ich glaube, sie war am überzeugendsten.
","Kandidat: Robert Habeck

Wahlkampf",[]
7473521743114652950,lamyakaddor,Grüne,"Am Sonntag entscheiden Sie, wie das Land für die nächsten vier Jahre aufgestellt ist. 🗳️ Es geht um nicht weniger als eine Richtungsentscheidung, die noch weit über die nächsten Jahre hinausreichen wird. 🔄 Kehren wir zurück in eine Vergangenheit des Stillstands und des Verwaltens ⏳ oder gehen wir nach vorne in eine Zukunft voller Zuversicht und des Gestaltens? 🚀 Ich bin fest davon überzeugt, dass es diese Zukunft nur mit einem starken Ergebnis für Bündnis 90/Die Grünen 🌻 und unseren Kanzlerkandidaten Robert Habeck gibt. Wir leben in schwierigen Zeiten. 🌍 Doch anstatt zusammenzurücken, spaltet sich unsere Gesellschaft mehr und mehr. ⚠️ Gerade deswegen braucht es eine politische Kraft, die zusammenführt. 🤝 Für ein Land, in dem alle teilhaben und mitmachen können ✨ und in dem wir alle gemeinsam von Vielfalt profitieren – menschlich, kulturell und wirtschaftlich. 🌈📈 Und in einer Zeit, in der andere die Konzepte von gestern wieder aufwärmen 🔙, wollen wir die Dinge angehen, die Zukunft schaffen: Bildung 🎓, Klimaschutz 🌱 und Digitalisierung 💻 stehen daher im Zentrum unserer Agenda. Die nächsten vier Jahre entscheiden darüber, ob wir als Land und als vereintes Europa 🇪🇺 zukunftsfähig sind und stark bleiben. 💪 Daher werbe ich voller Zuversicht um beide Stimmen für Bündnis 90/Die Grünen. ✅💚",,Wahlkampf,[]
7464563558148246806,langricarda,Grüne,Thanks ✌🏻,,Wahlkampf.,[]
7467291375495630102,langricarda,Grüne,,,Wahlkampf.,[]
7472826937753210134,langricarda,Grüne,"Wir sind hier jetzt über 40.000 🎉 Da viele in den letzten Wochen neu dazu gekommen sind, dachte ich, ich stell mich hier nochmal vor. Und frage euch: wovon wollt ihr hier mehr sehen? ☺️","hi ihr Lieben, wir sind jetzt 40.000. in den letzten Wochen sind noch mal richtig viele neu dazugekommen. herzlich willkommen und schön, dass ihr da seid. und weil so viele frisch mit dabei sind, hab ich Mir gedacht, ich stell mich einfach noch mal vor. Mein Name ist Ricarda lang, ich bin 31 Jahre alt und sitze seit 2021 im Deutschen Bundestag. Mein Wahlkreis ist Schwäbisch Gmünd baknang in der Nähe von Stuttgart. und zunächst war ich im familienausschuss und jetzt sitze ich im haushaltsausschuss. ich hab in 18 Jahren angefangen, mich politisch zu engagieren, weil ich ziemlich wütend war, weil meine Mutter ihren Job als Sozialarbeiterin im Frauenhaus verloren hatte, weil dieses wegen zu wenig Geld zumachen musste. das fand ich zutiefst ungerecht und das ist auch das, was mich bis heute politisch anleitet, dieses Land gerechter zu machen. dazu kommt natürlich der Klimaschutz, also die Verantwortung vor zukünftige Generationen und dass ich mich immer dafür einsetzen werde, dass rechtsextreme in diesem Land niemals macht bekommen. das Wichtigste in der Politik ist für mich Ehrlichkeit und Klartext. das will ich auch hier mit euch sprechen. und es hat zum Ende einfach noch ne Frage, was interessiert euch? von welchen Themen würdet ihr gerne mehr hören? welche Formate machen euch Spaß? welchen Content wollt ihr jetzt sehen und worauf habt ihr vielleicht auch gar keinen Bock? schickt Mir gerne euer Feedback und schön, dass ihr da seid.
",Wahlkampf.,[]
7471573902104218902,langricarda,Grüne,"Was haben „die Damen“ so zu Friedrich Merz zu sagen? Unter anderem, dass wir gerne politisch ernst genommen und nicht als Horde schwärmender Teenager dargestellt werden 😉","lassen sie sich von diesen schönen Bildern nicht irritieren, meine Damen und Herren. und ich richte mich insbesondere an die Damen und an die Frauen hier im Haus. okay, hi, derjenige, der da im Unterhemd in der Küche sitzt, mag 1 sympathischer Kerl sein. von Wirtschaftspolitik hat er keine Ahnung, keine Ahnung. vielen Dank erstmal, Herr März, dass sie's für uns Frauen, die ja ganz leicht abgelenkt sind von so nem Unterhemd, noch mal ganz ganz einfach erklären. wir können jetzt darüber reden, dass es schon ziemlich mutig ist, als jemand, der sich im fernsehduell hinstellt und sagt, 100 Milliarden steuergeschenke, vor allem für reiche, noch mal 100 Milliarden mehr für Verteidigung. das kriegen wir alles über n bisschen mehr Wirtschaftswachstum rein, überhaupt von wirtschaftskompetenz zu sprechen. aber sie haben ja explizit die Damen angesprochen. also reden wir auch mal über n paar Frauen Themen. auch wenn es in ihr Weltbild vielleicht nicht reinpasst, wir Frauen interessieren uns gar nicht nur für sympathische Typen, sondern für ganz konkrete Themen. lassen sie uns anfangen. 1tens gleiche Lohn für gleiche Arbeit. Annie, ihre Partei steht ja kritisch gegenüber der endgeldtransparenzrichtlinie, die mehr fern des in Transparenz bei löhnschaft. okay, dann nehmen wir mehrfrauen in Führungsposition. ja, Frauenquoten lehnen sie aber auch eher AB. mehrfrauen in Parlamenten, damit wir dort mitten steigen können. gegen das paradiesgesetz hat sich ihre Partei auch immer wieder gewendet. dann vielleicht viel mehr Geld für kitaplätze. ja, dafür müssten wir an die Schuldenbremse ran. das will ihre. Partei auch nich. körperliche Selbstbestimmung ja und erst letzte Woche haben sie verhindert, dass der Paragraph 218 reformiert wird und schwangerschaftabbrüche rauskommen Aus m Strafgesetzbuch. je mehr ich drüber nachdenke, versteh ich vielleicht doch, warum ihm bei Darm nichts anderes einfällt als n doofer Spruch. deshalb vielleicht nur 1 kleiner Tipp zum Ende, wir Frauen, wir werden auch ganz gerne politisch Ernst genommen und nich wie ne Horde schwärmenden Teenager dargestellt.
","Themenbereich: Wahlkampf

Wahlkampf",[]
7470825240067591446,langricarda,Grüne,❤️‍🩹,,Wahlkampf.,[]
